Hourly Year,Year,Month,Day,Day,Houre,Day,Rtot,Rr,Rmyc,Ra,Rh
13-Apr-07,2007,4,13,103,2,103,1.94,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,3,103.1,1.85,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,4,103.1,1.8,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,5,103.2,1.82,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,6,103.2,1.79,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,7,103.3,1.74,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,8,103.3,1.56,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,9,103.3,9999,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,10,103.4,1.65,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,11,103.4,1.65,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,12,103.5,1.83,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,13,103.5,1.8,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,14,103.5,1.85,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,15,103.6,1.97,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,16,103.6,2.07,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,17,103.7,2.35,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,18,103.7,2.27,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,19,103.8,2.2,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,20,103.8,2.21,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,21,103.8,2.26,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,22,103.9,2.3,9999,9999,9999,9999
13-Apr-07,2007,4,13,103,23,103.9,2.2,9999,9999,9999,9999
14-Apr-07,2007,4,14,103,24,104,2.26,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,1,104,1.96,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,2,104,1.95,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,3,104.1,2.11,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,4,104.1,2.14,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,5,104.2,2.08,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,6,104.2,2.03,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,7,104.3,1.87,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,8,104.3,1.8,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,9,104.3,1.75,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,10,104.4,1.9,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,11,104.4,2.08,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,12,104.5,2.14,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,13,104.5,2.28,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,14,104.5,2.16,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,15,104.6,2.32,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,16,104.6,2.5,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,17,104.7,2.68,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,18,104.7,2.58,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,19,104.8,2.68,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,20,104.8,2.65,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,21,104.8,2.58,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,22,104.9,2.51,9999,9999,9999,9999
14-Apr-07,2007,4,14,104,23,104.9,2.39,9999,9999,9999,9999
15-Apr-07,2007,4,15,104,24,105,2.41,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,1,105,2.17,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,2,105,2.09,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,3,105.1,2.14,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,4,105.1,1.98,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,5,105.2,1.98,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,6,105.2,2.01,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,7,105.3,2.01,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,8,105.3,1.89,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,9,105.3,1.86,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,10,105.4,2.05,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,11,105.4,2.14,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,12,105.5,2.33,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,13,105.5,2.55,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,14,105.5,2.54,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,15,105.6,2.44,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,16,105.6,2.87,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,17,105.7,2.75,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,18,105.7,2.59,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,19,105.8,2.74,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,20,105.8,2.86,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,21,105.8,2.61,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,22,105.9,2.63,9999,9999,9999,9999
15-Apr-07,2007,4,15,105,23,105.9,2.58,9999,9999,9999,9999
16-Apr-07,2007,4,16,105,24,106,2.56,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,1,106,2.44,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,2,106,2.48,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,3,106.1,2.3,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,4,106.1,2.42,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,5,106.2,2.58,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,6,106.2,2.17,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,7,106.3,2.22,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,8,106.3,2.09,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,9,106.3,2.09,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,10,106.4,2.33,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,11,106.4,2.27,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,12,106.5,2.5,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,13,106.5,2.44,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,14,106.5,2.49,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,15,106.6,2.74,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,16,106.6,2.7,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,17,106.7,2.77,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,18,106.7,2.78,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,19,106.8,2.93,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,20,106.8,3.01,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,21,106.8,2.93,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,22,106.9,2.84,9999,9999,9999,9999
16-Apr-07,2007,4,16,106,23,106.9,2.92,9999,9999,9999,9999
17-Apr-07,2007,4,17,106,24,107,3,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,1,107,2.88,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,2,107,2.88,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,3,107.1,2.65,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,4,107.1,2.47,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,5,107.2,2.31,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,6,107.2,2.1,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,7,107.3,2.05,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,8,107.3,2.18,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,9,107.3,2.09,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,10,107.4,2.1,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,11,107.4,2,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,12,107.5,2.16,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,13,107.5,2.33,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,14,107.5,2.27,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,15,107.6,2.28,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,16,107.6,2.27,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,17,107.7,2.52,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,18,107.7,2.67,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,19,107.8,2.47,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,20,107.8,2.31,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,21,107.8,2.2,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,22,107.9,2.21,9999,9999,9999,9999
17-Apr-07,2007,4,17,107,23,107.9,2.14,9999,9999,9999,9999
18-Apr-07,2007,4,18,107,24,108,2.14,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,1,108,2.08,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,2,108,1.97,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,3,108.1,1.93,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,4,108.1,1.84,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,5,108.2,1.81,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,6,108.2,1.91,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,7,108.3,1.73,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,8,108.3,1.72,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,9,108.3,1.79,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,10,108.4,1.8,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,11,108.4,1.85,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,12,108.5,1.96,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,13,108.5,1.98,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,14,108.5,2.07,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,15,108.6,2.15,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,16,108.6,2.2,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,17,108.7,2.45,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,18,108.7,2.4,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,19,108.8,9999,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,20,108.8,2.18,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,21,108.8,2.14,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,22,108.9,2.04,9999,9999,9999,9999
18-Apr-07,2007,4,18,108,23,108.9,2.02,9999,9999,9999,9999
19-Apr-07,2007,4,19,108,24,109,1.88,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,1,109,1.86,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,2,109,1.77,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,3,109.1,1.76,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,4,109.1,1.64,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,5,109.2,1.63,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,6,109.2,1.6,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,7,109.3,1.67,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,8,109.3,1.63,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,9,109.3,1.72,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,10,109.4,1.74,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,11,109.4,1.81,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,12,109.5,1.92,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,13,109.5,1.94,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,14,109.5,2.09,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,15,109.6,2.21,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,16,109.6,2.44,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,17,109.7,2.4,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,18,109.7,2.31,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,19,109.8,2.55,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,20,109.8,2.42,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,21,109.8,2.3,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,22,109.9,2.21,9999,9999,9999,9999
19-Apr-07,2007,4,19,109,23,109.9,2.15,9999,9999,9999,9999
20-Apr-07,2007,4,20,109,24,110,2.09,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,1,110,1.95,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,2,110,1.98,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,3,110.1,1.84,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,4,110.1,1.88,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,5,110.2,1.89,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,6,110.2,1.91,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,7,110.3,1.68,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,8,110.3,1.71,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,9,110.3,1.69,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,10,110.4,1.86,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,11,110.4,1.81,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,12,110.5,1.9,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,13,110.5,1.78,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,14,110.5,1.96,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,15,110.6,1.99,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,16,110.6,2.04,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,17,110.7,2.24,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,18,110.7,2.38,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,19,110.8,2.52,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,20,110.8,2.31,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,21,110.8,2.1,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,22,110.9,2.09,9999,9999,9999,9999
20-Apr-07,2007,4,20,110,23,110.9,2.03,9999,9999,9999,9999
21-Apr-07,2007,4,21,110,24,111,1.94,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,1,111,1.93,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,2,111,1.92,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,3,111.1,1.76,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,4,111.1,1.77,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,5,111.2,1.69,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,6,111.2,1.71,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,7,111.3,1.85,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,8,111.3,1.57,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,9,111.3,1.61,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,10,111.4,1.71,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,11,111.4,1.8,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,12,111.5,1.87,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,13,111.5,2.18,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,14,111.5,1.98,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,15,111.6,2.16,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,16,111.6,2.08,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,17,111.7,2.34,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,18,111.7,2.36,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,19,111.8,2.41,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,20,111.8,2.26,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,21,111.8,2.1,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,22,111.9,1.96,9999,9999,9999,9999
21-Apr-07,2007,4,21,111,23,111.9,1.98,9999,9999,9999,9999
22-Apr-07,2007,4,22,111,24,112,1.94,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,1,112,1.84,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,2,112,1.81,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,3,112.1,1.75,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,4,112.1,1.73,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,5,112.2,1.81,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,6,112.2,1.69,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,7,112.3,1.74,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,8,112.3,1.6,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,9,112.3,1.71,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,10,112.4,1.87,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,11,112.4,2.15,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,12,112.5,2.18,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,13,112.5,2.17,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,14,112.5,2.42,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,15,112.6,2.52,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,16,112.6,2.55,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,17,112.7,2.62,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,18,112.7,2.35,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,19,112.8,2.63,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,20,112.8,2.54,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,21,112.8,2.54,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,22,112.9,2.44,9999,9999,9999,9999
22-Apr-07,2007,4,22,112,23,112.9,2.25,9999,9999,9999,9999
23-Apr-07,2007,4,23,112,24,113,2.14,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,1,113,2.12,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,2,113,2.03,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,3,113.1,2.05,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,4,113.1,2.31,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,5,113.2,2.29,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,6,113.2,2.07,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,7,113.3,1.99,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,8,113.3,2.24,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,9,113.3,2.19,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,10,113.4,2.09,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,11,113.4,2.26,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,12,113.5,2.07,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,13,113.5,2.08,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,14,113.5,2.22,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,15,113.6,2.08,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,16,113.6,2.09,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,17,113.7,2.45,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,18,113.7,2.56,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,19,113.8,2.61,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,20,113.8,2.73,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,21,113.8,2.9,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,22,113.9,2.76,9999,9999,9999,9999
23-Apr-07,2007,4,23,113,23,113.9,2.6,9999,9999,9999,9999
24-Apr-07,2007,4,24,113,24,114,2.61,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,1,114,2.72,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,2,114,2.64,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,3,114.1,2.5,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,4,114.1,2.53,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,5,114.2,2.4,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,6,114.2,2.34,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,7,114.3,2.23,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,8,114.3,2.15,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,9,114.3,2.21,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,10,114.4,1.99,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,11,114.4,2,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,12,114.5,2.19,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,13,114.5,2.2,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,14,114.5,2.18,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,15,114.6,2.43,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,16,114.6,2.6,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,17,114.7,2.78,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,18,114.7,3.03,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,19,114.8,2.97,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,20,114.8,3.06,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,21,114.8,3.09,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,22,114.9,2.85,9999,9999,9999,9999
24-Apr-07,2007,4,24,114,23,114.9,2.54,9999,9999,9999,9999
25-Apr-07,2007,4,25,114,24,115,2.61,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,1,115,2.56,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,2,115,2.8,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,3,115.1,2.8,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,4,115.1,2.59,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,5,115.2,2.63,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,6,115.2,2.29,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,7,115.3,2.07,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,8,115.3,2.07,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,9,115.3,2,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,10,115.4,2.31,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,11,115.4,2.31,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,12,115.5,2.17,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,13,115.5,2.15,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,14,115.5,2.2,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,15,115.6,2.37,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,16,115.6,2.5,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,17,115.7,2.72,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,18,115.7,3.01,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,19,115.8,2.78,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,20,115.8,2.63,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,21,115.8,2.48,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,22,115.9,2.38,9999,9999,9999,9999
25-Apr-07,2007,4,25,115,23,115.9,2.37,9999,9999,9999,9999
26-Apr-07,2007,4,26,115,24,116,2.36,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,1,116,2.35,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,2,116,2.35,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,3,116.1,2.35,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,4,116.1,2.36,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,5,116.2,2.27,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,6,116.2,2.31,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,7,116.3,1.9,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,8,116.3,1.87,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,9,116.3,1.7,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,10,116.4,2.03,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,11,116.4,2.06,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,12,116.5,2.26,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,13,116.5,2.41,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,14,116.5,2.44,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,15,116.6,2.1,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,16,116.6,2.17,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,17,116.7,2.21,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,18,116.7,2.09,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,19,116.8,9999,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,20,116.8,2.34,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,21,116.8,2.25,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,22,116.9,2.07,9999,9999,9999,9999
26-Apr-07,2007,4,26,116,23,116.9,2.17,9999,9999,9999,9999
27-Apr-07,2007,4,27,116,24,117,2.01,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,1,117,2.21,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,2,117,2.27,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,3,117.1,2.1,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,4,117.1,2.08,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,5,117.2,9999,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,6,117.2,2.11,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,7,117.3,1.9,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,8,117.3,1.85,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,9,117.3,1.83,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,10,117.4,1.86,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,11,117.4,2.05,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,12,117.5,2.09,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,13,117.5,2.23,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,14,117.5,2.13,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,15,117.6,9999,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,16,117.6,2.19,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,17,117.7,2.38,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,18,117.7,2.52,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,19,117.8,2.58,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,20,117.8,2.61,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,21,117.8,2.52,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,22,117.9,2.6,9999,9999,9999,9999
27-Apr-07,2007,4,27,117,23,117.9,2.4,9999,9999,9999,9999
28-Apr-07,2007,4,28,117,24,118,2.35,9999,9999,9999,9999
28-Apr-07,2007,4,28,118,1,118,9999,9999,9999,9999,9999
